eventId,circularId,subject,tags,num_tags,union_size,coverage,n_circulars_in_event
GRB 090531B,9461.0,GRB 090531B: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,5,0.4,12
GRB 090608,9498.0,GRB 090608: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090606,9497.0,GRB 090606: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090607,9496.0,GRB 090607: XRT Team Refined Analysis,"['GRB', 'X-ray Transient']",2,4,0.5,6
GRB 090607,9495.0,GRB 090607: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,4,0.5,6
GRB 090607,9494.0,GRB 090607: Swift-BAT refined analysis of the SHB,"['GRB', 'Gamma-ray Transient']",2,4,0.5,6
GRB 090607,9493.0,GRB 090607: GRAS001 optical observations,"['GRB', 'Optical Transient']",2,4,0.5,6
GRB 090607,9492.0,GRB 090607: Faulkes Telescope North observations,['GRB'],1,4,0.25,6
GRB 090607,9491.0,GRB 090607: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,6
GRB 090530B,9489.0,GRB 090530B: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,2
GRB 090530B,9472.0,GRB 090530B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090529A,9485.0,GRB 090529A: RTT150 Optical Observations,"['GRB', 'Optical Transient']",2,2,1.0,1
GRB 090528,9483.0,GRB 090528: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,2
GRB 090528,9446.0,GRB 090528: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090528B,9479.0,GRB 090528B: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,4,0.5,3
GRB 090528B,9468.0,GRB 090528B: MASTER-II Kourovka  optical limit,"['GRB', 'Optical Transient']",2,4,0.5,3
GRB 090528B,9447.0,GRB 090528B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,3
GRB 090529B,9477.0,GRB090529B: ROVOR Upper Limits,['GRB'],1,2,0.5,2
GRB 090529B,9473.0,GRB 090529B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 090529C,9474.0,GRB 090529C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090531,9460.0,GRB 090531: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,4
GRB 090531,9456.0,GRB 090531: GROND upper limits,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,4
GRB 090531,9455.0,GRB 090531: P60 Observations,['GRB'],1,3,0.3333333333333333,4
GRB 090531,9454.0,GRB 090531: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,4
GRB 090520D,9429.0,GRB 090520D: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090520C,9428.0,GRB 090520C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090520B,9427.0,GRB 090520B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090518B,9426.0,"GRB090518B optical limit by ""Pi of the Sky""","['GRB', 'Optical Transient']",2,3,0.6666666666666666,2
GRB 090518B,9392.0,GRB 090518B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090522,9425.0,GRB 090522 : Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090524,9424.0,GRB 090524: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090516A,9422.0,GRB 090516A: Konus-Wind and Swift/BAT joint spectral analysis,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090513B,9421.0,GRB 090513B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090520,9420.0,GRB 090520: GROND upper limits,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,2
GRB 090520,9417.0,GRB 090520 Swift-BAT detection of a burst in ground analysis,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090516C,9418.0,GRB 090516C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090516,9415.0,GRB 090516: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 090516,9396.0,GRB 090516: Observations from Stardome Observatory,['GRB'],1,5,0.2,14
GRB 090516,9391.0,"GRB 090516, RIMOTS optical upper limits",['GRB'],1,5,0.2,14
GRB 090516,9384.0,GRB 090516: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 090516,9383.0,GRB 090516: VLT spectrum (correction & update),['GRB'],1,5,0.2,14
GRB 090516,9382.0,GRB 090516: GROND OBSERVATIONS,"['GRB', 'Optical Transient']",2,5,0.4,14
GRB 090516,9381.0,GRB 090516: VLT redshift,['GRB'],1,5,0.2,14
GRB 090516,9380.0,GRB 090516 - Zadko Telescope observations,['GRB'],1,5,0.2,14
GRB 090516,9379.0,GRB 090516: NOT optical observations,"['GRB', 'Optical Transient']",2,5,0.4,14
GRB 090516,9378.0,GRB 090516: Swift XRT refined analysis,"['GRB', 'X-ray Transient']",2,5,0.4,14
GRB 090516,9377.0,GRB 090516: Swift/UVOT Observations,"['GRB', 'Optical Transient']",2,5,0.4,14
GRB 090516,9376.0,GRB 090516: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,5,0.4,14
GRB 090516,9375.0,GRB 090516: Faulkes Telescope South optical afterglow,"['Afterglow', 'GRB', 'Optical Transient']",3,5,0.6,14
GRB 090516,9374.0,GRB 090516: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 090516B,9413.0,GRB 090516B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090519B,9412.0,GRB 090519B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090519,9411.0,GRB 090519: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,5,0.4,12
GRB 090519,9410.0,GRB 090519: NOT refined analysis,['GRB'],1,5,0.2,12
GRB 090519,9409.0,GRB 090519: VLT spectroscopic redshift,['GRB'],1,5,0.2,12
GRB 090519,9408.0,GRB 090519: GROND observation,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090519,9407.0,GRB 090519: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090519,9406.0,"GRB 090519, Swift-BAT refined analysis","['GRB', 'Gamma-ray Transient']",2,5,0.4,12
GRB 090519,9405.0,GRB 090519: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,5,0.4,12
GRB 090519,9404.0,GRB 090519: Limits from BOOTES-1B,['GRB'],1,5,0.2,12
GRB 090519,9403.0,GRB 090519: NOT afterglow candidate,"['Afterglow', 'GRB']",2,5,0.4,12
GRB 090519,9402.0,GRB 090519: FARO Chante Perdrix Observatory optical observations,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090519,9401.0,GRB 090519: TAROT Calern observatory optical observations,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 090519,9400.0,GRB 090519: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,5,0.4,12
GRB 090511,9399.0,GRB 090511: Fermi GBM Detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090514,9398.0,GRB 090514: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090513,9390.0,GRB090513: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090515,9385.0,GRB 090515: Swift/BAT spectral lag results,"['GRB', 'Gamma-ray Transient']",2,5,0.4,17
GRB 090515,9373.0,GRB 090515:  VLA observations,"['GRB', 'Radio Transient']",2,5,0.4,17
GRB 090515,9372.0,GRB 090515: Lick Upper Limits,['GRB'],1,5,0.2,17
GRB 090515,9371.0,GRB 090515: ROVOR Upper Limit,['GRB'],1,5,0.2,17
GRB 090515,9370.0,GRB 090515: MMT/MMIRS NIR Upper Limit,['GRB'],1,5,0.2,17
GRB 090515,9369.0,GRB 090515: Swift/UVOT Observations,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090515,9368.0,GRB 090515: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,5,0.4,17
GRB 090515,9367.0,GRB 090515: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,5,0.4,17
GRB 090515,9365.0,GRB 090515: Swift-BAT refined spectral analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,17
GRB 090515,9364.0,GRB 090515: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,17
GRB 090515,9362.0,GRB 090515: Gemini-N upper limit,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090515,9361.0,GRB 090515: WIYN NIR Upper Limit,['GRB'],1,5,0.2,17
GRB 090515,9360.0,GRB 090515: Super-LOTIS Upper Limits,['GRB'],1,5,0.2,17
GRB 090515,9359.0,GRB 090515: PAIRITEL Upper Limits,['GRB'],1,5,0.2,17
GRB 090515,9358.0,GRB 090515: KAIT optical upper limits,['GRB'],1,5,0.2,17
GRB 090515,9357.0,GRB 090515: ROTSE-III Optical Limits,"['GRB', 'Optical Transient']",2,5,0.4,17
GRB 090515,9356.0,GRB 090515: Swift detection of a short burst,"['GRB', 'Gamma-ray Transient']",2,5,0.4,17
GRB 090509,9366.0,GRB 090509: Fermi GBM observation,"['GRB', 'Gamma-ray Transient']",2,4,0.5,9
GRB 090509,9363.0,GRB 090509 - Zadko Telescope observations,['GRB'],1,4,0.25,9
GRB 090509,9349.0,"GRB 090509, further Swift-BAT refined analysis","['GRB', 'Gamma-ray Transient']",2,4,0.5,9
GRB 090509,9335.0,GRB 090509: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,4,0.5,9
GRB 090509,9333.0,"GRB 090509, SMARTS optical/IR afterglow observations","['Afterglow', 'GRB', 'Optical Transient']",3,4,0.75,9
GRB 090509,9328.0,GRB 090509: GROND further analysis and redshift limit,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 090509,9327.0,GRB 090509: REM NIR afterglow,"['Afterglow', 'GRB']",2,4,0.5,9
GRB 090509,9326.0,GRB 090509: GROND afterglow candidate,"['Afterglow', 'GRB', 'Optical Transient']",3,4,0.75,9
GRB 090509,9325.0,GRB 090509: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,9
GRB 090510,9355.0,GRB 090510: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9354.0,"GRB 090510, Radio limits","['GRB', 'Radio Transient']",2,6,0.3333333333333333,19
GRB 090510,9353.0,GRB090510: VLT/FORS2 spectroscopic redshift,['GRB'],1,6,0.16666666666666666,19
GRB 090510,9352.0,GRB 090510: GROND observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,19
GRB 090510,9351.0,GRB 090510: Swift/UVOT host galaxy candidates,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,19
GRB 090510,9350.0,GRB 090510: Fermi-LAT follow-up analysis,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9345.0,GRB 090510: correction to GCN 9344,['GRB'],1,6,0.16666666666666666,19
GRB 090510,9344.0,Konus-Wind observation of GRB 090510,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9343.0,AGILE detection of GRB 090510,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9342.0,GRB 090510: UVOT refined analysis,['GRB'],1,6,0.16666666666666666,19
GRB 090510,9341.0,GRB 090510: Swift XRT refined analysis,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9340.0,GRB 090510: correction to coordinates in GCN 9338,['GRB'],1,6,0.16666666666666666,19
GRB 090510,9339.0,GRB 090510: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9338.0,GRB 090510: NOT afterglow confirmation,"['Afterglow', 'GRB']",2,6,0.3333333333333333,19
GRB 090510,9337.0,GRB 090510: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9336.0,GRB 090510: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9334.0,Fermi LAT detection of GRB 090510,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,19
GRB 090510,9332.0,GRB 090510: Swift/UVOT Detection of a Candidate Optical Afterglow,"['Afterglow', 'GRB', 'Optical Transient']",3,6,0.5,19
GRB 090510,9331.0,GRB 090510: Swift detection of a short hard burst,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,19
GRB 090510B,9347.0,GRB 090510B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090502,9346.0,GRB 090502: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090408,9330.0,GRB 090408: optical upper limit,['GRB'],1,3,0.3333333333333333,5
GRB 090408,9120.0,GRB090408 : TAOS optical observations,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,5
GRB 090408,9115.0,"GRB090408, RIMOTS optical upper limits",['GRB'],1,3,0.3333333333333333,5
GRB 090408,9114.0,GRB 090408: Xinglong TNT optical Upper Limit,['GRB'],1,3,0.3333333333333333,5
GRB 090408,9110.0,GRB 090408: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090418A,9329.0,GRB 090418A: optical observation,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,10
GRB 090418A,9293.0,GRB 090418A BVRcIc field calibration,['GRB'],1,3,0.3333333333333333,10
GRB 090418A,9211.0,GRB090418A Rc-band photometry,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,10
GRB 090418A,9199.0,GRB 090418A: R and I band observation,['GRB'],1,3,0.3333333333333333,10
GRB 090418A,9196.0,GRB 090418A: Konus-Wind and Swift/BAT joint spectral analysis,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,10
GRB 090418A,9190.0,GRB 090418A: RTT150 optical observations,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,10
GRB 090418A,9183.0,GRB 090418A: Swift/UVOT Detection of the Neighbouring Galaxy,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,10
GRB 090418A,9179.0,GRB 090418A: optical observations,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,10
GRB 090418A,9175.0,GRB 090418A: Swift/UVOT Observations,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,10
GRB 090418A,9162.0,GRB 090418A: ROTSE-III Refined Analysis,['GRB'],1,3,0.3333333333333333,10
GRB 090323,9324.0,GRB 090323: optical observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,22
GRB 090323,9063.0,GRB 090323: Further TLS detections - a break?,['GRB'],1,6,0.16666666666666666,22
GRB 090323,9051.0,GRB090323: Optical observations from NOT,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,22
GRB 090323,9047.0,GRB 090323: WSRT Radio Detection,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,22
GRB 090323,9043.0,GRB 090323: Radio afterglow detection,"['Afterglow', 'GRB', 'Radio Transient']",3,6,0.5,22
GRB 090323,9042.0,GRB 090323: Additional Lick observations,['GRB'],1,6,0.16666666666666666,22
GRB 090323,9041.0,"GRB 090323: TLS detection at 5 days, no break",['GRB'],1,6,0.16666666666666666,22
GRB 090323,9039.0,GRB 090323: Faulkes Telescope South Observations,['GRB'],1,6,0.16666666666666666,22
GRB 090323,9037.0,GRB 090323: RTT150 optical observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,22
GRB 090323,9036.0,GRB 090323: Lick observations,['GRB'],1,6,0.16666666666666666,22
GRB 090323,9035.0,GRB 090323: Fermi GBM Spectral Analysis,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,22
GRB 090323,9034.0,GRB 090323: Optical observation of xinglong TNT,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,22
GRB 090323,9033.0,GRB 090323 TLS detection - still bright,['GRB'],1,6,0.16666666666666666,22
GRB 090323,9032.0,GRB 090323: UVOT Detection of Afterglow,"['Afterglow', 'GRB']",2,6,0.3333333333333333,22
GRB 090323,9031.0,GRB 090323: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,22
GRB 090323,9030.0,Konus-Wind observation of GRB 090323,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,22
GRB 090323,9028.0,GRB 090323 Gemini-South Redshift,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,22
GRB 090323,9027.0,GRB 090323: P60 Afterglow Confirmation,"['Afterglow', 'GRB']",2,6,0.3333333333333333,22
GRB 090323,9026.0,GRB 090323: GROND Detection of the Afterglow and Photo-z,"['Afterglow', 'GRB', 'Optical Transient']",3,6,0.5,22
GRB 090323,9024.0,GRB 090323: Possible XRT Counterpart,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,22
GRB 090323,9023.0,IPN triangulation of GRB090323,['GRB'],1,6,0.16666666666666666,22
GRB 090323,9021.0,Fermi GBM and LAT detections of GRB 090323,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,22
GRB 080913,9321.0,GRB 080913: 250 GHz upper limit for a z=6.7 GRB with MAMBO-2 at the IRAM 30m,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,13
GRB 080913,8267.0,GRB080913: Swift-BAT spectral lag,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,13
GRB 080913,8256.0,GRB 080913: Konus-Wind and Swift/BAT joint spectral analysis,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,13
GRB 080913,8226.0,GRB 080913: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,13
GRB 080913,8225.0,GRB 080913: VLT/FORS spectrum,['GRB'],1,6,0.16666666666666666,13
GRB 080913,8224.0,GRB080913: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,13
GRB 080913,8223.0,GRB 080913: GROND photo-z,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,13
GRB 080913,8222.0,"GRB 080913, Swift-BAT refined analysis","['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,13
GRB 080913,8221.0,GRB 080913: VLT/FORS2 observations,['GRB'],1,6,0.16666666666666666,13
GRB 080913,8220.0,GRB 080913: REM NIR early observations,['GRB'],1,6,0.16666666666666666,13
GRB 080913,8219.0,GRB 080913: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,13
GRB 080913,8218.0,GRB 080913: GROND observation of a high-z optical/NIR afterglow candidate,"['Afterglow', 'GRB', 'Optical Transient']",3,6,0.5,13
GRB 080913,8217.0,GRB 080913: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,13
GRB 090427,9319.0,GRB 090427: GROND observations,"['GRB', 'Optical Transient']",2,3,0.6666666666666666,5
GRB 090427,9317.0,ICSP VLF observation of GRB090427 from two receivers,['GRB'],1,3,0.3333333333333333,5
GRB 090427,9307.0,GRB 090427: pseudo-z= 1.48 from prompt emission spectrum,['GRB'],1,3,0.3333333333333333,5
GRB 090427,9296.0,Konus-Wind observation of very bright GRB 090427,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 090427,9277.0,IPN triangulation of very bright GRB 090427,['GRB'],1,3,0.3333333333333333,5
GRB 090429A,9318.0,GRB 090429A: ROVOR magnitude limit,['GRB'],1,4,0.25,7
GRB 090429A,9308.0,GRB 090429A: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,4,0.5,7
GRB 090429A,9304.0,GRB 090429A: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,4,0.5,7
GRB 090429A,9303.0,GRB 090429A: GROND upper limits,"['GRB', 'Optical Transient']",2,4,0.5,7
GRB 090429A,9297.0,GRB 090429A: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,4,0.5,7
GRB 090429A,9289.0,GRB 090429A: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,4,0.5,7
GRB 090429A,9287.0,GRB 090429A - Correction to XRT position,"['GRB', 'X-ray Transient']",2,4,0.5,7
GRB 090428B,9314.0,GRB 090428B: Suzaku WAM observation of the prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,2
GRB 090428B,9295.0,GRB 090428B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 090426,9312.0,GRB 090426: optical observations,"['GRB', 'Optical Transient']",2,5,0.4,19
GRB 090426,9292.0,GRB 090426: GAO 150cm telescope Optical Observation,"['GRB', 'Optical Transient']",2,5,0.4,19
GRB 090426,9285.0,GRB 090426: YNAO-GMG observations,['GRB'],1,5,0.2,19
GRB 090426,9276.0,GRB 090426: R-band limit,['GRB'],1,5,0.2,19
GRB 090426,9272.0,GRB 090426: Swift/BAT spectral lag results,"['GRB', 'Gamma-ray Transient']",2,5,0.4,19
GRB 090426,9269.0,GRB 090426: VLT spectroscopy,['GRB'],1,5,0.2,19
GRB 090426,9268.0,GRB 090426: GROND Observations of the Optical/NIR Afterglow,"['Afterglow', 'GRB', 'Optical Transient']",3,5,0.6,19
GRB 090426,9267.0,GRB 090426: Near infrared observation with ISLE at OAO,['GRB'],1,5,0.2,19
GRB 090426,9266.0,GRB 090426: Okayama MITSuME optical observation,"['GRB', 'Optical Transient']",2,5,0.4,19
GRB 090426,9265.0,GRB090426 Swift/UVOT observations,"['GRB', 'Optical Transient']",2,5,0.4,19
GRB 090426,9264.0,GRB 090426 Keck LRIS redshift,"['GRB', 'Optical Transient']",2,5,0.4,19
GRB 090426,9263.0,GRB 090426: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,5,0.4,19
GRB 090426,9262.0,GRB 090426: Swift-XRT refined analysis,"['GRB', 'X-ray Transient']",2,5,0.4,19
GRB 090426,9259.0,GRB 090426: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,5,0.4,19
GRB 090426,9258.0,GRB090426: Observation for Optical counterpart from MIRO,"['GRB', 'Optical Transient']",2,5,0.4,19
GRB 090426,9257.0,"GRB 090426, RIMOTS optical upper limits",['GRB'],1,5,0.2,19
GRB 090426,9256.0,GRB 090426: inspection of SDSS images,['GRB'],1,5,0.2,19
GRB 090426,9255.0,GRB 090426: TNT confimation of optical counterpart,"['GRB', 'Optical Transient']",2,5,0.4,19
GRB 090426,9254.0,GRB 090426: Swift detection of a burst with an optical counterpart,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,5,0.6,19
GRB 090429D,9311.0,GRB 090429D: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090429C,9310.0,GRB 090429C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090427C,9302.0,GRB 090427C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090427B,9301.0,GRB 090427B: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090426C,9300.0,GRB 090426C: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090426B,9299.0,GRB 090426B: Fermi GBM detection/observation,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090428,9294.0,GRB 090428: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090429,9280.0,GRB 090429: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 090425,9271.0,GRB 090425: Fermi GBM detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
